dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
2016-04-09,160409_131959tor,,7,5,519144,518626,6,Single,S,41,3.51,1.58,-6.284,10.309,FF,7,0.857,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,211.238,0.520207,1,bos,0.07370640657,-134.5118404,0.2971873506,-5.689241769,10.43469254,-5.689241769,10.43469254,-1.867259585,55,6.2991984,6.660660109,-137.9819018,-5.274588307,-10.7359999,31.51900076,-12.48800028,94.26,-0.04493603866,3.115238865,-0.052,3.047,22
2016-04-09,160409_132027tor,,7,6,519144,518626,6,Single,S,42,3.51,1.58,3.929,0.947,SL,7,0.91,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,104.213,0.529534,1,bos,0.08219134818,-120.7366134,0.3297649776,4.729752593,1.030249078,4.729752593,1.030249078,-1.855287465,55,6.198207479,2.099464361,-123.5181759,0.1243153384,7.249000233,22.64699911,-30.60000075,84.23,-0.1626856423,3.12052845,-0.181,3.056,22
2016-04-09,160409_132057tor,,7,7,519144,518626,6,Single,X,43,3.51,1.58,-7.328,5.039,FT,17,0.893,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",235.252,-0.435233,1,bos,0.07552160597,-131.2098701,0.3053753915,-6.704226002,5.135877736,-6.704226002,5.135877736,-1.675836814,55,6.177259494,6.392395944,-134.8014837,-4.732122784,-11.98200019,31.84699988,-23.00000037,92.07,-0.050379649,2.187756991,-0.058,2.125,22
2016-04-09,160409_132137tor,,2,1,519144,430832,7,Home Run,B,47,3.56,1.62,-7.337,8.905,FF,22,0.61,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,219.335,-0.989691,1,bos,0.07501542129,-132.148848,0.3026607701,-6.72571541,9.024231509,-6.72571541,9.024231509,-1.661735156,55,6.388004062,6.971107816,-135.6052654,-8.053444292,-12.23700031,30.84899878,-15.75999964,92.74,0.1769497079,1.693052341,0.169,1.63,0
2016-04-09,160409_132154tor,,2,2,519144,430832,7,Home Run,X,48,3.56,1.62,3.396,5.831,SL,12,0.941,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, run(s)",150.009,-0.113402,1,bos,0.08000333073,-124.009595,0.3213889074,4.154770435,5.939016671,4.154770435,5.939016671,-1.804403378,55,6.290575652,2.659950295,-126.9537303,-3.513643439,6.704000156,24.62899947,-22.59599913,86.61,0.02011614786,2.544817872,0.003,2.48,10
2016-04-09,160409_132243tor,,2,1,519144,429665,8,Single,S,55,3.52,1.57,2.558,4.667,SL,23,0.943,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,151.536,-1.18974,1,bos,0.07958593894,-124.7776766,0.3181091388,3.296881753,4.766817754,3.296881753,4.766817754,-1.761660632,55,6.250366737,3.566144657,-127.3866891,-5.67486384,5.429999989,21.93000006,-24.32799948,86.97,0.3156787648,1.446259639,0.299,1.385,0
2016-04-09,160409_132258tor,,2,2,519144,429665,8,Single,X,56,3.52,1.57,-2.616,11.066,FF,2,0.956,R,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",193.216,1.08615,1,bos,0.07498127719,-132.2242494,0.3023344953,-1.977663281,11.1985329,-1.977663281,11.1985329,-1.61018722,55,6.547658949,5.042483326,-135.6369497,-4.500680007,-3.605999786,30.47100043,-11.75999964,92.59,0.1695453961,3.673475622,0.16,3.604,1
2016-04-09,160409_132348tor,,6,1,519144,453064,9,Lineout,S,60,3.59,1.66,-11.273,5.933,FT,22,0.91,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,242.055,-1.01762,1,bos,0.07678056811,-129.0745678,0.3102549512,-10.65057803,6.038273147,-10.65057803,6.038273147,-1.801111216,55,6.286179,8.693609114,-132.5593227,-6.166019589,-18.44100078,30.3909986,-21.72399939,90.67,0.2281479699,1.70496217,0.22,1.643,0
2016-04-09,160409_132405tor,,6,2,519144,453064,9,Lineout,S,61,3.59,1.66,-9.996,6.488,FT,12,0.916,R,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,236.828,-0.139896,1,bos,0.07590006451,-130.5563881,0.3068958946,-9.38140044,6.594840441,-9.38140044,6.594840441,-1.597872888,55,6.411762336,6.957583808,-134.1278141,-4.871090553,-16.60100063,31.51000189,-20.50899924,91.63,-0.1398999024,2.553830895,-0.145,2.49,1
2016-04-09,160409_132425tor,,6,3,519144,453064,9,Lineout,B,62,3.59,1.66,-2.972,10.785,FF,2,0.953,R,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,195.312,1.92953,1,bos,0.07535400884,-131.5588849,0.303979037,-2.328007715,10.91596604,-2.328007715,10.91596604,-1.642387137,55,6.358447832,4.578187531,-134.9884077,-1.715417224,-4.199000198,30.47100043,-12.49000014,92.1,-0.09970151036,4.560457679,-0.109,4.487,2
2016-04-09,160409_132444tor,,6,4,519144,453064,9,Lineout,B,63,3.59,1.66,-1.347,4.307,SL,24,0.891,R,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball In Dirt,197.164,-2.99896,1,bos,0.08008946733,-123.8597256,0.3219648541,-0.6132605871,4.406644581,-0.6132605871,4.406644581,-1.755459221,55,6.279156527,7.107016783,-126.8497996,-9.161006901,-0.9859999008,24.98800063,-25.09400023,86.85,1.287008422,-0.2135944231,1.269,-0.269,12
2016-04-09,160409_132516tor,,6,5,519144,453064,9,Lineout,B,64,3.59,1.66,-10.255,6.884,FT,14,0.913,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,235.955,-0.0911917,1,bos,0.07519297028,-131.8763069,0.3028862301,-9.659679081,6.991144148,-9.659679081,6.991144148,-1.539322196,55,6.323105672,10.08362101,-135.2070646,-4.919752554,-17.54900058,29.65299963,-19.4779991,92.5,1.134774379,2.601404163,1.126,2.537,22
2016-04-09,160409_132538tor,,6,6,519144,453064,9,Lineout,X,65,3.59,1.66,-10.082,7.371,FT,12,0.909,R,2,3,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, out(s)",233.661,-0.248705,1,bos,0.07579677921,-130.7904552,0.3057641964,-9.473331067,7.481957292,-9.473331067,7.481957292,-1.734915884,55,6.280710245,8.037864109,-134.1997135,-5.199064753,-16.88799937,30.11399817,-18.84099997,91.73,0.1504863687,2.448780587,0.144,2.385,32
2016-04-09,160409_132617tor,,3,1,519144,485567,10,Strikeout,S,69,3.27,1.5,-1.691,10.924,FF,11,0.964,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,188.722,-0.0644068,1,bos,0.0757503709,-131.0031055,0.3039180232,-1.039119398,11.05567578,-1.039119398,11.05567578,-1.686912858,55,6.362358503,3.42421377,-134.0200495,-6.964019516,-1.875000078,26.65200018,-12.22999991,91.53,-0.4217381739,2.39366823,-0.431,2.328,0
2016-04-09,160409_132636tor,,3,2,519144,485567,10,Strikeout,S,70,3.27,1.5,9.413,-7.417,CU,11,0.913,L,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,51.9928,0.300565,1,bos,0.09597455356,-103.3315699,0.3863804643,10.52672685,-7.34505963,10.52672685,-7.34505963,-1.550405885,55,6.477098499,-0.9450561285,-105.909175,3.592003395,11.75200002,17.9780004,-40.37899817,72.26,-0.4020244166,2.714036052,-0.437,2.651,1
2016-04-09,160409_132655tor,,3,3,519144,485567,10,Strikeout,S,71,3.27,1.5,4.301,2.494,SL,19,0.93,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,120.593,-0.683616,1,bos,0.08114173139,-122.2112956,0.3268014505,5.090476453,2.585608685,5.090476453,2.585608685,-1.742250893,55,6.220649976,4.613678848,-125.288151,-3.470251273,7.943999928,25.38400053,-28.14399947,85.51,1.12196273,1.841495244,1.1,1.78,2
2016-04-09,160409_133523tor,,5,1,519144,572365,14,Groundout,S,98,3.45,1.56,-8.845,8.411,FT,22,0.803,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,226.273,-1,2,bos,0.07807217896,-127.0642063,0.3138008837,-8.192392876,8.530936065,-8.192392876,8.530936065,-1.772794401,55,6.507818149,7.727895088,-130.1193395,-7.533661039,-13.86600002,26.19099974,-17.74000014,89.02,0.2690753327,1.621512568,0.259,1.56,0
2016-04-09,160409_133538tor,,5,2,519144,572365,14,Groundout,S,99,3.45,1.56,-7.815,4.651,FT,16,0.926,L,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul Bunt,238.999,-0.486772,2,bos,0.0773617613,-128.2226598,0.3110546339,-7.168963773,4.747573724,-7.168963773,4.747573724,-1.944709564,55,6.329101304,6.088995701,-131.3308056,-4.776649242,-12.34899982,26.8910005,-24.00099982,89.7,-0.4707974659,2.106915854,-0.479,2.045,1
2016-04-09,160409_133618tor,,5,3,519144,572365,14,Groundout,S,100,3.45,1.56,-3.711,10.054,FF,8,0.936,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,200.145,0.566138,2,bos,0.07591841076,-130.6327097,0.3055995779,-3.063975149,10.1809378,-3.063975149,10.1809378,-1.705709375,55,6.343295927,6.842031849,-133.8823918,-4.78567198,-5.467999775,28.65299963,-14.00999964,91.46,0.6811724513,3.1081676,0.669,3.04,2
2016-04-09,160409_133639tor,,5,4,519144,572365,14,Groundout,B,101,3.45,1.56,3.594,1.804,SL,19,0.904,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,117.288,-0.62963,2,bos,0.08328609213,-119.2191308,0.333121448,4.409055966,1.894256178,4.409055966,1.894256178,-1.79222187,55,6.290164013,5.693123797,-121.7570578,-2.724218111,6.621999901,20.38599944,-29.334,83.13,1.506373203,1.972129293,1.482,1.91,2
2016-04-09,160409_133657tor,,5,5,519144,572365,14,Groundout,X,102,3.45,1.56,-6.229,3.192,CH,17,0.929,L,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, out(s)",242.472,-0.34709,2,bos,0.08574679797,-115.6948647,0.3445949372,-5.413377899,3.295192853,-5.413377899,3.295192853,-1.772830991,55,6.203944569,5.136926507,-118.4666692,-1.869540161,-7.598000366,21.63499998,-27.55399931,80.86,-0.1934613241,2.241679981,-0.21,2.177,12
2016-04-09,160409_133729tor,,3,1,519144,446381,15,Field Error,B,106,3.32,1.47,-6.907,4.714,FT,2,0.813,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,235.414,1.24973,2,bos,0.07873279856,-125.9517332,0.3170827697,-6.22733824,4.814529254,-6.22733824,4.814529254,-1.672497607,55,6.301834379,5.717374695,-129.1190888,-0.9141431757,-10.32299979,26.93000006,-24.19800032,88.12,-0.1624999393,3.618244677,-0.173,3.551,0
2016-04-09,160409_133743tor,,3,2,519144,446381,15,Field Error,S,107,3.32,1.47,-9.856,5.521,FT,8,0.908,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,240.539,0.789189,2,bos,0.07758762029,-127.8320864,0.3121899972,-9.216647974,5.623786244,-9.216647974,5.623786244,-1.647224156,55,6.384339031,8.266046499,-130.9827176,-2.629302869,-15.76100047,27.18099951,-22.56200064,89.5,0.4472144536,3.191267452,0.438,3.125,10
2016-04-09,160409_133758tor,,3,3,519144,446381,15,Field Error,X,108,3.32,1.47,-7.048,4.897,FT,10,0.87,R,1,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",234.956,0.334054,2,bos,0.0769950802,-128.8078502,0.3099094938,-6.402286258,4.995626779,-6.402286258,4.995626779,-1.865931353,55,6.106799267,3.417504758,-132.0065614,-2.860932577,-11.11000045,27.80899977,-23.5100006,90.06,-1.416773831,2.76854227,-1.421,2.704,11
2016-04-09,160409_133850tor,,6,1,519144,489365,16,Strikeout,B,113,3.29,1.62,-8.943,5.569,FT,20,0.899,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,237.872,-2.08743,2,bos,0.07804296364,-126.9690951,0.3155941615,-8.282709225,5.672998706,-8.282709225,5.672998706,-1.724352195,55,6.35128636,4.795590424,-130.4498413,-8.012621298,-13.86000045,29.86700034,-22.68599928,89.17,-0.9461199865,0.7705910108,-0.952,0.712,0
2016-04-09,160409_133909tor,,6,2,519144,489365,16,Strikeout,B,114,3.29,1.62,-7.385,3.875,FT,5,0.914,L,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,242.036,0.74012,2,bos,0.07777286453,-127.4721043,0.3136714061,-6.724545705,3.968845928,-6.724545705,3.968845928,-1.744541055,55,6.169408828,1.665329168,-130.7803784,-1.57967996,-11.39099963,28.47899985,-25.45599974,89.18,-2.081010885,3.138818412,-2.084,3.073,10
2016-04-09,160409_133932tor,,6,3,519144,489365,16,Strikeout,S,115,3.29,1.62,-7.852,5.968,FT,17,0.853,L,0,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul Tip,232.545,-0.870659,2,bos,0.07785948161,-127.3270113,0.3140645799,-7.192380542,6.073841681,-7.192380542,6.073841681,-1.602631148,55,6.261248018,5.97408643,-130.6413709,-5.67368409,-12.15299972,28.49999976,-21.91600073,89.25,-0.1570538639,1.790067284,-0.165,1.728,20
2016-04-09,160409_134019tor,,6,4,519144,489365,16,Strikeout,B,117,3.29,1.62,3.481,5.792,SL,19,0.94,L,1,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,149.224,-0.669461,2,bos,0.08035309495,-123.4294257,0.3233615043,4.24984476,5.901098936,4.24984476,5.901098936,-1.885822566,55,6.202261855,6.059140338,-126.48092,-4.51814051,6.773999851,25.41999983,-22.77299918,86.39,1.466711552,1.960267728,1.444,1.896,21
2016-04-09,160409_134044tor,,6,5,519144,489365,16,Strikeout,S,118,3.29,1.62,-7.477,7.691,FT,1,0.651,L,1,3,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,224.005,1.11257,2,bos,0.07821194319,-126.7684138,0.315281711,-6.809273777,7.80767344,-6.809273777,7.80767344,-1.667341109,55,6.408182335,5.356862408,-130.0226162,-2.717925192,-11.41699966,27.8549993,-19.08799971,88.75,-0.4184749206,3.451743556,-0.427,3.384,31
2016-04-09,160409_134131tor,,6,6,519144,489365,16,Strikeout,S,120,3.29,1.62,3.648,1.915,SL,18,0.911,L,2,3,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,118.306,-0.312575,2,bos,0.0821366523,-120.6936513,0.3313614694,4.454163871,2.004736101,4.454163871,2.004736101,-2.059241783,55,6.076792355,4.357883774,-123.8442064,-1.796717672,6.76099984,25.68099951,-29.13600005,84.5,0.6163014207,2.257800328,0.595,2.194,32
2016-04-09,160409_134239tor,,4,1,519144,607680,17,Strikeout,B,126,3.43,1.52,5.248,-10.1,CU,24,0.901,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,27.5757,-0.845026,2,bos,0.09510424633,-104.0535542,0.3873970313,6.347333744,-10.04191756,6.347333744,-10.04191756,-1.676006158,55,6.374732775,3.42293092,-107.3194863,2.685970809,7.048999947,23.01099944,-43.33100165,73.23,1.123332142,1.726183529,1.085,1.668,0
2016-04-09,160409_134301tor,,4,2,519144,607680,17,Strikeout,S,127,3.43,1.52,-8.625,6.457,FT,12,0.881,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,232.977,0.310995,2,bos,0.07753363478,-127.7915687,0.3136897448,-7.972273015,6.566512866,-7.972273015,6.566512866,-1.726177751,55,6.29972689,7.375385747,-131.3296809,-3.538732524,-13.5030001,30.56000113,-21.05699957,89.72,0.1960409585,2.838113834,0.186,2.772,10
2016-04-09,160409_134324tor,,4,3,519144,607680,17,Strikeout,S,128,3.43,1.52,-7.939,7.604,FT,10,0.609,R,1,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,226.054,-0.188482,2,bos,0.07663550508,-129.3176342,0.3096851683,-7.299897467,7.71823528,-7.299897467,7.71823528,-1.769697583,55,6.286037252,3.061675025,-132.8127274,-5.279432116,-12.68599971,30.53900122,-18.76599921,90.65,-1.612166139,2.359008834,-1.615,2.295,11
2016-04-09,160409_134354tor,,4,4,519144,607680,17,Strikeout,S,129,3.43,1.52,2.234,1.784,SL,24,0.918,R,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,129.345,-1.46387,2,bos,0.08066207944,-122.9639818,0.324500334,3.001063253,1.870136145,3.001063253,1.870136145,-1.76393355,55,6.155649131,8.486730896,-125.9818672,-4.779738217,4.749999922,25.04300093,-29.21900023,86.15,2.483030073,1.135520381,2.458,1.077,12
2016-04-09,160409_140222tor,,4,1,519144,518626,25,Double,B,208,3.51,1.58,6.279,-8.533,CU,1,0.905,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,36.5386,1.35337,3,bos,0.09720147825,-101.9971848,0.3919434084,7.40784593,-8.462292133,7.40784593,-8.462292133,-1.884795527,55,6.375186847,0.1363339971,-104.6317624,6.531713911,8.036999863,18.14599966,-41.36000098,71.48,-0.6522048219,3.917243906,-0.687,3.851,0
2016-04-09,160409_140239tor,,4,2,519144,518626,25,Double,B,209,3.51,1.58,-8.04,4.536,FT,22,0.929,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,240.322,-1.77513,3,bos,0.07790267626,-127.3735937,0.3126863202,-7.386925571,4.632667748,-7.386925571,4.632667748,-1.630132344,55,6.318530434,6.192877849,-130.3373791,-7.440977633,-12.59199985,25.46000075,-24.28199995,89.11,-0.1320363625,0.8902482245,-0.14,0.832,10
2016-04-09,160409_140256tor,,4,3,519144,518626,25,Double,B,210,3.51,1.58,-6.522,5.751,FT,19,0.81,R,0,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,228.36,-0.777202,3,bos,0.07794488262,-127.2645754,0.3133836955,-5.857205293,5.855436747,-5.857205293,5.855436747,-1.713232536,55,6.301625862,9.441789215,-130.3459711,-5.560461233,-9.940000374,26.46000075,-22.24200095,89.19,1.426934897,1.856838398,1.412,1.795,20
2016-04-09,160409_140310tor,,4,4,519144,518626,25,Double,X,211,3.51,1.58,-8.043,4.378,FT,16,0.85,R,0,3,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",241.181,-0.33057,3,bos,0.07898207881,-125.6020042,0.3174361388,-7.368189747,4.475811303,-7.368189747,4.475811303,-1.723408271,55,6.38005414,5.80861436,-128.6171197,-4.002083335,-12.18700011,25.5500009,-24.77599944,87.83,-0.3494806842,2.288497569,-0.358,2.226,30
2016-04-09,160409_140415tor,,3,1,519144,430832,26,Home Run,B,215,3.56,1.62,5.778,-2.491,SL,3,0.846,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,67.0811,0.910309,3,bos,0.08252410855,-120.2074234,0.3317251602,6.598533179,-2.425097409,6.598533179,-2.425097409,-1.797846056,55,6.117402486,2.269497252,-123.1038369,2.486856276,9.993999641,23.49100089,-35.85200156,83.97,0.2694225813,3.537500729,0.249,3.473,0
2016-04-09,160409_140441tor,,3,2,519144,430832,26,Home Run,B,216,3.56,1.62,-7.78,6.87,FT,14,0.886,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,228.361,-0.190722,3,bos,0.07604065919,-130.3771827,0.3066690134,-7.153317948,6.978957348,-7.153317948,6.978957348,-1.755263085,55,6.282281763,10.52786868,-133.757055,-4.910335815,-12.67699989,29.75799918,-19.81099928,91.54,1.549604209,2.469370048,1.537,2.405,10
2016-04-09,160409_140514tor,,3,3,519144,430832,26,Home Run,X,217,3.56,1.62,2.541,-0.142,SL,12,0.9,R,0,2,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, run(s)",87.8704,-0.112371,3,bos,0.0811778187,-122.1497192,0.3270514819,3.321191031,-0.0654602542,3.321191031,-0.0654602542,-1.862401729,55,6.001015996,3.548560092,-125.2467721,-0.4760156159,5.175000113,25.54000067,-32.2809986,85.43,0.2485019556,2.54364518,0.23,2.481,20
2016-04-09,160409_140707tor,9ce259d9-973f-41ed-ad8d-7a3e44358bd5,5,1,519144,429665,27,Flyout,S,225,3.52,1.57,-10.077,5.82,FT,13,0.893,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,239.788,0,3,bos,0.07823666283,-126.7756307,0.3147477922,-9.426542622,5.925544379,-9.426542622,5.925544379,-1.651025834,55,6.556845284,7.991915189,-129.8881462,-4.353632824,-15.85900005,26.62899947,-22.20999945,88.78,0.3212226467,2.608784036,0.312,2.545,0
2016-04-09,160409_140722tor,14a87537-1844-4b3f-874a-5c200a8f9519,5,2,519144,429665,27,Flyout,B,226,3.52,1.57,-9.372,0.745,FT,0,0.941,R,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,265.193,1.61641,3,bos,0.07752476926,-127.8710705,0.3127895945,-8.727285234,0.8194858288,-8.727285234,0.8194858288,-1.804197748,55,6.190839169,2.51090267,-131.2166173,1.925946714,-14.86699947,28.8929994,-30.7829994,89.49,-2.093457512,4.189164064,-2.095,4.121,1
2016-04-09,160409_140739tor,d313e331-b65b-47fc-9fd9-eec92852ef9f,5,3,519144,429665,27,Flyout,S,227,3.52,1.57,-8.569,5.273,FT,18,0.725,R,1,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,238.158,-0.523077,3,bos,0.07944066426,-124.8522328,0.3196188967,-7.887278832,5.377299807,-7.887278832,5.377299807,-1.780433278,55,6.409830465,8.67296137,-127.9234929,-4.709510814,-12.86799987,25.87800002,-23.4060005,87.48,0.7849048757,2.097450046,0.772,2.035,11
