dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/9/2016,160409_132057tor,,7,7,519144,518626,6,Single,X,43,3.51,1.58,-7.328,5.039,FT,17,0.893,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",235.252,-0.435233,1,bos,0.075521606,-131.2098701,0.305375392,-6.704226002,5.135877736,-6.704226002,5.135877736,-1.675836814,55,6.177259494,6.392395944,-134.8014837,-4.732122784,-11.98200019,31.84699988,-23.00000037,92.07,-0.050379649,2.187756991,-0.058,2.125,22
4/9/2016,160409_132137tor,,2,1,519144,430832,7,Home Run,B,47,3.56,1.62,-7.337,8.905,FF,22,0.61,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,219.335,-0.989691,1,bos,0.075015421,-132.148848,0.30266077,-6.72571541,9.024231509,-6.72571541,9.024231509,-1.661735156,55,6.388004062,6.971107816,-135.6052654,-8.053444292,-12.23700031,30.84899878,-15.75999964,92.74,0.176949708,1.693052341,0.169,1.63,0
4/9/2016,160409_132154tor,,2,2,519144,430832,7,Home Run,X,48,3.56,1.62,3.396,5.831,SL,12,0.941,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, run(s)",150.009,-0.113402,1,bos,0.080003331,-124.009595,0.321388907,4.154770435,5.939016671,4.154770435,5.939016671,-1.804403378,55,6.290575652,2.659950295,-126.9537303,-3.513643439,6.704000156,24.62899947,-22.59599913,86.61,0.020116148,2.544817872,0.003,2.48,10
4/9/2016,160409_132243tor,,2,1,519144,429665,8,Single,S,55,3.52,1.57,2.558,4.667,SL,23,0.943,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,151.536,-1.18974,1,bos,0.079585939,-124.7776766,0.318109139,3.296881753,4.766817754,3.296881753,4.766817754,-1.761660632,55,6.250366737,3.566144657,-127.3866891,-5.67486384,5.429999989,21.93000006,-24.32799948,86.97,0.315678765,1.446259639,0.299,1.385,0
4/9/2016,160409_132258tor,,2,2,519144,429665,8,Single,X,56,3.52,1.57,-2.616,11.066,FF,2,0.956,R,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",193.216,1.08615,1,bos,0.074981277,-132.2242494,0.302334495,-1.977663281,11.1985329,-1.977663281,11.1985329,-1.61018722,55,6.547658949,5.042483326,-135.6369497,-4.500680007,-3.605999786,30.47100043,-11.75999964,92.59,0.169545396,3.673475622,0.16,3.604,1
4/9/2016,160409_132348tor,,6,1,519144,453064,9,Lineout,S,60,3.59,1.66,-11.273,5.933,FT,22,0.91,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,242.055,-1.01762,1,bos,0.076780568,-129.0745678,0.310254951,-10.65057803,6.038273147,-10.65057803,6.038273147,-1.801111216,55,6.286179,8.693609114,-132.5593227,-6.166019589,-18.44100078,30.3909986,-21.72399939,90.67,0.22814797,1.70496217,0.22,1.643,0
4/9/2016,160409_132405tor,,6,2,519144,453064,9,Lineout,S,61,3.59,1.66,-9.996,6.488,FT,12,0.916,R,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,236.828,-0.139896,1,bos,0.075900065,-130.5563881,0.306895895,-9.38140044,6.594840441,-9.38140044,6.594840441,-1.597872888,55,6.411762336,6.957583808,-134.1278141,-4.871090553,-16.60100063,31.51000189,-20.50899924,91.63,-0.139899902,2.553830895,-0.145,2.49,1
4/9/2016,160409_132425tor,,6,3,519144,453064,9,Lineout,B,62,3.59,1.66,-2.972,10.785,FF,2,0.953,R,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,195.312,1.92953,1,bos,0.075354009,-131.5588849,0.303979037,-2.328007715,10.91596604,-2.328007715,10.91596604,-1.642387137,55,6.358447832,4.578187531,-134.9884077,-1.715417224,-4.199000198,30.47100043,-12.49000014,92.1,-0.09970151,4.560457679,-0.109,4.487,2
4/9/2016,160409_132444tor,,6,4,519144,453064,9,Lineout,B,63,3.59,1.66,-1.347,4.307,SL,24,0.891,R,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball In Dirt,197.164,-2.99896,1,bos,0.080089467,-123.8597256,0.321964854,-0.613260587,4.406644581,-0.613260587,4.406644581,-1.755459221,55,6.279156527,7.107016783,-126.8497996,-9.161006901,-0.985999901,24.98800063,-25.09400023,86.85,1.287008422,-0.213594423,1.269,-0.269,12
4/9/2016,160409_132516tor,,6,5,519144,453064,9,Lineout,B,64,3.59,1.66,-10.255,6.884,FT,14,0.913,R,2,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,235.955,-0.0911917,1,bos,0.07519297,-131.8763069,0.30288623,-9.659679081,6.991144148,-9.659679081,6.991144148,-1.539322196,55,6.323105672,10.08362101,-135.2070646,-4.919752554,-17.54900058,29.65299963,-19.4779991,92.5,1.134774379,2.601404163,1.126,2.537,22
4/9/2016,160409_132538tor,,6,6,519144,453064,9,Lineout,X,65,3.59,1.66,-10.082,7.371,FT,12,0.909,R,2,3,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, out(s)",233.661,-0.248705,1,bos,0.075796779,-130.7904552,0.305764196,-9.473331067,7.481957292,-9.473331067,7.481957292,-1.734915884,55,6.280710245,8.037864109,-134.1997135,-5.199064753,-16.88799937,30.11399817,-18.84099997,91.73,0.150486369,2.448780587,0.144,2.385,32
4/9/2016,160409_132617tor,,3,1,519144,485567,10,Strikeout,S,69,3.27,1.5,-1.691,10.924,FF,11,0.964,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,188.722,-0.0644068,1,bos,0.075750371,-131.0031055,0.303918023,-1.039119398,11.05567578,-1.039119398,11.05567578,-1.686912858,55,6.362358503,3.42421377,-134.0200495,-6.964019516,-1.875000078,26.65200018,-12.22999991,91.53,-0.421738174,2.39366823,-0.431,2.328,0
4/9/2016,160409_132636tor,,3,2,519144,485567,10,Strikeout,S,70,3.27,1.5,9.413,-7.417,CU,11,0.913,L,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,51.9928,0.300565,1,bos,0.095974554,-103.3315699,0.386380464,10.52672685,-7.34505963,10.52672685,-7.34505963,-1.550405885,55,6.477098499,-0.945056129,-105.909175,3.592003395,11.75200002,17.9780004,-40.37899817,72.26,-0.402024417,2.714036052,-0.437,2.651,1
4/9/2016,160409_132655tor,,3,3,519144,485567,10,Strikeout,S,71,3.27,1.5,4.301,2.494,SL,19,0.93,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,120.593,-0.683616,1,bos,0.081141731,-122.2112956,0.326801451,5.090476453,2.585608685,5.090476453,2.585608685,-1.742250893,55,6.220649976,4.613678848,-125.288151,-3.470251273,7.943999928,25.38400053,-28.14399947,85.51,1.12196273,1.841495244,1.1,1.78,2
