dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/4/2016,160404_164514atl,6ed99820-7148-4093-96d0-28e6abce3575,6,6,453286,430947,8,Groundout,X,74,3.16,1.5,2.81,-5.554,CU,20,0.895,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",27.0415,-1.77349,1,was,0.088124915,-112.7065727,0.351919621,3.0221248,-5.255837095,3.0221248,-5.255837095,-2.908291357,55,5.655669934,0.949594682,-115.0050065,-0.213800686,4.067000084,17.44599979,-39.2520004,78.42,-1.973313715,0.961171529,-2,0.858,22
4/4/2016,160404_164552atl,8a46fd6f-2bfb-4bf0-85fa-158676ba64a4,5,1,453286,518692,9,Home Run,B,78,3.48,1.65,-6.218,8.233,FF,0,0.901,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,216.911,1.34863,1,was,0.07198287,-137.8988833,0.288364641,-6.034996761,8.372460202,-6.034996761,8.372460202,-3.346024639,55,5.294188588,8.193613138,-140.9569154,-0.54583715,-12.09600002,28.42499988,-15.39800031,96.27,-1.049965732,3.871078982,-1.081,3.799,0
4/4/2016,160404_164603atl,9fd62429-8876-471c-ac7e-ecaa19dab4ed,5,2,453286,518692,9,Home Run,B,79,3.48,1.65,-9.15,2.72,CH,23,0.899,L,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,253.179,-1.7235,1,was,0.079163467,-125.3997879,0.31700712,-8.919603079,2.923758598,-8.919603079,2.923758598,-3.136698614,55,5.484457287,11.46821964,-128.1531772,-4.175893784,-14.79299957,23.27100055,-27.32999951,87.77,0.453998077,1.076997365,0.427,0.988,10
4/4/2016,160404_164616atl,2ba6eca0-fc61-4901-bdd4-ba9ed8836373,5,3,453286,518692,9,Home Run,S,80,3.48,1.65,-5.377,10.756,FF,6,0.901,L,0,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,206.449,1.00219,1,was,0.072058249,-137.6292333,0.29007773,-5.196127623,10.88450368,-5.196127623,10.88450368,-3.278378686,55,5.329397917,9.213287439,-141.0573849,-2.351038912,-10.29200012,31.8459994,-10.62000043,96.39,-0.428055466,3.554381266,-0.457,3.482,20
4/4/2016,160404_164631atl,b2dd6571-8e4b-426b-9b41-3c1c435648eb,5,4,453286,518692,9,Home Run,S,81,3.48,1.65,-6.47,11.26,FF,12,0.902,L,1,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,209.769,0.182514,1,was,0.071721435,-138.2486576,0.289025048,-6.284708111,11.38454926,-6.284708111,11.38454926,-3.274683854,55,5.377360238,11.00004592,-141.7729571,-4.614814627,-12.53899986,32.89600055,-9.464999741,97,0.099123983,2.806448463,0.07,2.732,21
4/4/2016,160404_164646atl,4dac1139-3c4a-47cb-a776-bba55ad7e693,5,5,453286,518692,9,Home Run,X,82,3.48,1.65,-5.822,10.254,FF,12,0.901,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, run(s)",209.469,-0.0480874,1,was,0.071310156,-139.065952,0.287145275,-5.642713286,10.38207735,-5.642713286,10.38207735,-3.261617331,55,5.237729917,10.95169003,-142.5512153,-4.508811348,-11.40600044,32.71699969,-11.19300038,97.53,0.165907876,2.595419869,0.138,2.521,22
4/4/2016,160404_164735atl,6d2473f1-21dd-44e6-a7b9-5620bc198c7b,2,1,453286,611177,10,Groundout,S,87,3.29,1.48,-7.228,9.547,FF,12,0.903,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,216.99,0.216575,1,was,0.072829473,-136.2551,0.292222172,-7.03576565,9.685193977,-7.03576565,9.685193977,-3.253567089,55,5.338515331,11.23438755,-139.3990397,-4.025030123,-13.7319997,28.88799922,-13.27599961,95.39,0.147658191,2.656598874,0.119,2.581,0
4/4/2016,160404_164746atl,be6a262d-e55f-4991-a4a5-c95abec46b8d,2,2,453286,611177,10,Groundout,X,88,3.29,1.48,0.919,2.369,SL,5,0.904,R,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",159.216,0.476243,1,was,0.080834023,-122.7645671,0.324310648,1.106255827,2.584209122,1.106255827,2.584209122,-3.165658487,55,5.571302774,4.535949349,-125.5910386,0.253250987,1.752999954,23.39900081,-28.08399922,85.69,-0.973048336,2.9020799,-1,2.816,1
4/4/2016,160404_165732atl,17d20c5f-d18b-4109-95e0-59bd2891816d,2,1,453286,455976,14,Pop Out,S,115,3.5,1.66,-8.151,10.342,FF,13,0.906,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,218.114,0.101087,2,was,0.073725275,-134.6063916,0.295735916,-7.950614567,10.47942499,-7.950614567,10.47942499,-3.166977117,55,5.566704637,11.57922539,-137.691687,-4.461005026,-15.15100033,28.00400035,-12.20900018,94.26,0.28496653,2.750174246,0.256,2.673,0
4/4/2016,160404_165749atl,f62497f1-7fa9-4a41-a033-47621bbbafdb,2,2,453286,455976,14,Pop Out,X,116,3.5,1.66,4.044,-1.047,CU,18,0.904,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",76.1901,-0.819565,2,was,0.08625908,-115.0646453,0.345738432,4.241582333,-0.782475189,4.241582333,-0.782475189,-2.910467266,55,5.839360448,5.417745133,-117.6506379,-0.353907849,5.914000206,20.06000011,-33.26999814,80.3,0.327241297,1.92366393,0.306,1.826,1
