dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
8/30/2016,160830_212956phi,d8fe11d1-e28c-4bab-9879-86aae8881930,6,5,453286,571830,59,Strikeout,S,460,3.42,1.61,-7.559,7.341,FF,16,0.901,R,1,3,R,gid_2016_08_30_wasmlb_phimlb_1/,Foul,225.671,-0.453039,8,was,0.072365121,-137.113244,0.290542236,-6.597522591,7.203282445,-6.597522591,7.203282445,-3.264761238,55,5.27091189,9.312898531,-140.3255204,-4.205734527,-13.02600042,29.70700008,-17.95700093,95.93,-0.587143067,2.16717057,-0.583,2.105,31
8/30/2016,160830_213022phi,879e7b81-a0e0-4f01-b213-b4c9d9c1d579,6,6,453286,571830,59,Strikeout,S,461,3.42,1.61,-5.559,8.128,FF,19,0.897,R,2,3,R,gid_2016_08_30_wasmlb_phimlb_1/,Called Strike,214.215,-0.839779,8,was,0.073333889,-135.327202,0.294137973,-4.553570375,7.992627221,-4.553570375,7.992627221,-3.225344959,55,5.232010735,11.94603342,-138.4217888,-5.074559158,-8.771999756,28.23800021,-16.78199979,94.79,0.882674535,1.815605184,0.88,1.755,32
9/5/2016,160905_160843was,80687cbd-244c-4b91-9aff-7ca5788ab926,2,1,453286,542255,1,Pop Out,B,3,3.23,1.42,-7.111,7.565,FF,2,0.897,L,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,223.051,1.91934,1,was,0.074727396,-132.6574581,0.30150777,-6.604752708,7.612728117,-6.604752708,7.612728117,-3.302683668,55,5.858050849,10.67964279,-136.1293915,-0.776877677,-12.10900041,31.10700063,-18.22200085,93.1,0.075966875,3.982169053,0.185,4.062,0
9/5/2016,160905_160857was,42a6264a-c876-4d96-8a40-1b785996e361,2,2,453286,542255,1,Pop Out,X,4,3.23,1.42,-8.285,8.702,FF,13,0.904,L,0,1,R,gid_2016_09_05_atlmlb_wasmlb_1/,"In play, out(s)",223.442,0.283978,1,was,0.073823705,-134.4106936,0.296321859,-7.789854506,8.741853787,-7.789854506,8.741853787,-3.114455155,55,5.776604831,11.8195458,-137.5401925,-4.884261582,-14.78600046,28.36899976,-15.58600022,94.18,0.469328146,2.501924419,0.58,2.582,10
9/5/2016,160905_160933was,c23540e2-3d52-461c-bce4-5b3a1fdf02de,1,1,453286,611177,2,Flyout,X,8,3.36,1.53,-7.599,9.184,FF,7,0.903,R,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,"In play, out(s)",219.458,0.443716,1,was,0.073720594,-134.5246158,0.296783692,-7.105458732,9.221506015,-7.105458732,9.221506015,-3.309639863,55,5.678999753,10.67153412,-137.8789769,-4.153678929,-13.4449999,30.45800046,-14.73000027,94.33,-0.080359814,2.769343174,0.03,2.851,0
9/5/2016,160905_161009was,74438526-2cbe-4bec-9f28-c2abf6a4af87,3,1,453286,518692,3,Pop Out,S,12,3.7,1.76,6.419,-1.593,CU,10,0.899,L,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Called Strike,76.5488,-0.201031,1,was,0.090433475,-109.7710416,0.362157864,7.055793176,-1.456643901,7.055793176,-1.456643901,-2.912692698,55,6.133106026,2.00596372,-112.1847654,1.161113085,8.966000351,17.85800008,-34.02999951,76.51,-0.80634049,2.502331188,-0.732,2.535,0
9/5/2016,160905_161023was,d7996fe1-b2a7-4e29-ba2b-3a0983455066,3,2,453286,518692,3,Pop Out,S,13,3.7,1.76,-8.156,2.765,CH,22,0.904,L,1,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Swinging Strike,250.975,-1.77113,1,was,0.080180144,-123.8273136,0.320836237,-7.580610967,2.849059141,-7.580610967,2.849059141,-3.273275017,55,5.651696546,9.653861596,-126.4934133,-4.588564136,-12.27400037,22.24600056,-27.56600072,86.55,-0.210811321,0.952971332,-0.115,1.012,1
9/5/2016,160905_161041was,d392438b-969c-4884-b8ea-cb1287ec5af0,3,3,453286,518692,3,Pop Out,X,14,3.7,1.76,-6.464,7.97,FF,2,0.901,L,2,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,"In play, out(s)",218.886,1.51753,1,was,0.073070379,-135.8197209,0.293029282,-5.988649355,8.011828389,-5.988649355,8.011828389,-3.225506332,55,5.679442199,9.74594076,-138.9120823,-0.542279802,-11.6239998,28.31900052,-16.62799908,94.95,-0.245744129,4.116250404,-0.134,4.202,2
9/5/2016,160905_162214was,4d560313-504e-4d57-859e-f01b3e27d33e,4,1,453286,461314,8,Flyout,S,48,3.65,1.75,2.796,1.381,SL,24,0.904,R,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Called Strike,117.086,-1.02421,2,was,0.081115154,-122.3130523,0.325809314,3.327219025,1.476357465,3.327219025,1.476357465,-3.343963806,55,5.590013559,8.076585614,-125.2072392,-2.095961208,5.223999771,23.87899998,-29.86100079,85.56,0.788260465,1.669737913,0.889,1.727,0
9/5/2016,160905_162234was,df39b4ef-3d06-435c-9409-faa43b70a0da,4,2,453286,461314,8,Flyout,B,49,3.65,1.75,-6.925,10.001,FF,14,0.901,R,1,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,214.567,-0.233684,2,was,0.073903768,-134.2382002,0.296961486,-6.434588976,10.03416998,-6.434588976,10.03416998,-3.298565888,55,5.577585942,15.29811048,-137.444332,-5.114398321,-12.16100046,29.03500012,-13.21499993,94.36,1.924486822,2.39749258,2.04,2.478,1
